,nW,nNW,KrWmax,KrNWmax,FinalTime,FinalRF,Generation,ErrorVal
33,0.865198042191927,1.6845404114976574,0.26947321302219945,0.3680584281773803,1436.1174642936328,0.35091110561382755,1,"tf.Tensor(5.244884985582784, shape=(), dtype=float64)"
34,0.50315838925244,1.5699938340203792,0.4135264294218255,0.19574068566986966,1600.0,0.35091110607131226,1,"tf.Tensor(7.43665898923947, shape=(), dtype=float64)"
35,0.3533218612056391,2.38276532611426,0.3753480969517339,0.2690145594802509,1600.0,0.35091110609099085,1,"tf.Tensor(4.7874729902566395, shape=(), dtype=float64)"
36,0.7252085100707419,1.6908762185240578,0.058597137133237547,0.3373773600547304,1600.0,0.3508481113067448,1,"tf.Tensor(18.85157579141439, shape=(), dtype=float64)"
37,0.815109901271178,1.143394151489886,0.3661315382794818,0.22752195441167264,1600.0,0.35091110606951137,1,"tf.Tensor(9.962913680133472, shape=(), dtype=float64)"
38,1.1791348134868187,1.8542457365942793,0.09111008821712627,0.3019890648723157,1600.0,0.35075132386015645,1,"tf.Tensor(10.632836133739097, shape=(), dtype=float64)"
39,0.9102428518267183,1.8295965435401715,0.3503797171546173,0.1220834161007984,1600.0,0.35091109347856186,1,"tf.Tensor(3.767975772629778, shape=(), dtype=float64)"
40,1.3300973241910192,1.713363596578474,0.2145038578666968,0.2638279498904096,1600.0,0.35090779289897106,1,"tf.Tensor(0.5632550295267773, shape=(), dtype=float64)"
41,1.4397027949203332,2.401035463982916,0.18840571692560687,0.489115988773246,1600.0,0.35087279271201127,2,"tf.Tensor(1.087312615454251, shape=(), dtype=float64)"
42,0.8691450725420661,1.1238266887698756,0.3249376603878341,0.5980218782028957,1600.0,0.350911106089724,2,"tf.Tensor(14.462149486370055, shape=(), dtype=float64)"
43,0.30471175687332214,2.301041203895014,0.38630260576972364,0.1975953064362295,1600.0,0.35091110604324405,2,"tf.Tensor(4.44024345527311, shape=(), dtype=float64)"
44,0.36376553861959654,1.0455244041500404,0.5335564030625825,0.5420640166796307,1600.0,0.35091110609270193,2,"tf.Tensor(24.572830724304985, shape=(), dtype=float64)"
45,0.6131803439738737,2.6184538218767472,0.5366270907056189,0.1582934397242253,1600.0,0.350911105356102,2,"tf.Tensor(nan, shape=(), dtype=float64)"
46,0.4032130660078907,1.7837863780647303,0.06986256487344418,0.23165394394805075,1600.0,0.35090930906125545,2,"tf.Tensor(14.291946392843382, shape=(), dtype=float64)"
47,1.4268397397587218,1.730996782188808,0.5203412932380582,0.5882905397258421,1600.0,0.35091109909507345,2,"tf.Tensor(15.816940880524621, shape=(), dtype=float64)"
48,0.8988119924090381,2.588170544708366,0.1439263769437013,0.4002931080480576,1600.0,0.35091099905350465,2,"tf.Tensor(3.4001211577824426, shape=(), dtype=float64)"
49,1.4126715848725429,2.6327210017340756,0.1812218084803761,0.19337361837791892,1600.0,0.35087831968928085,2,"tf.Tensor(15.252291801783553, shape=(), dtype=float64)"
50,1.1149861178879252,2.420940094910745,0.4630353967853804,0.3264222263397292,1600.0,0.35091110607640325,2,"tf.Tensor(6.512338361876087, shape=(), dtype=float64)"
51,1.3547307208936488,1.8144400235885862,0.11152913385932324,0.5012427118796203,1600.0,0.35064990852108474,2,"tf.Tensor(3.5368411612489354, shape=(), dtype=float64)"
52,1.3416927258122997,2.251005364363454,0.3981629163426257,0.5873718746803404,1600.0,0.3509110896984124,2,"tf.Tensor(8.772973288445382, shape=(), dtype=float64)"
53,0.8391309000960365,1.8784883107551296,0.42498439874058214,0.5950891949289548,1600.0,0.35091110609263204,2,"tf.Tensor(15.385825345741136, shape=(), dtype=float64)"
54,0.8411612120162087,1.949032030497853,0.353745738047532,0.40166140844967135,1600.0,0.3509111060912869,2,"tf.Tensor(8.504163674053697, shape=(), dtype=float64)"
55,1.2315385330016544,2.5039247315811344,0.4065411988318636,0.33688467478091955,1600.0,0.35091110505774115,2,"tf.Tensor(5.015310096851119, shape=(), dtype=float64)"
56,0.6681105781653918,2.5169045768791185,0.46971065328728173,0.29748079386387594,1600.0,0.3509111060921784,2,"tf.Tensor(6.606263900823388, shape=(), dtype=float64)"
57,0.9520896773531372,1.2186083879407548,0.5047684796678645,0.5505367204129334,1600.0,0.35091110609268944,2,"tf.Tensor(20.68986310046894, shape=(), dtype=float64)"
58,1.3400159421724709,2.242411810500537,0.4125384012936787,0.1687596452955892,1600.0,0.3509110858770731,2,"tf.Tensor(5.892679388666389, shape=(), dtype=float64)"
59,0.37779084608361896,2.7282473573917967,0.4163172133016019,0.25509527814971045,1600.0,0.35091110608851256,2,"tf.Tensor(6.588429488904806, shape=(), dtype=float64)"
60,1.0051231033933343,2.382707154933432,0.116607557726316,0.2767167862303246,1600.0,0.3509068211112049,2,"tf.Tensor(9.963336762682902, shape=(), dtype=float64)"
61,0.5821569900675401,1.7629752109670072,0.3670385037335661,0.19876691061741217,1600.0,0.35091110605240805,2,"tf.Tensor(4.724761707061779, shape=(), dtype=float64)"
62,1.2525039282804284,1.498570236957168,0.09193372522317163,0.22962538911610889,1600.0,0.35062045597094166,2,"tf.Tensor(9.618153944456969, shape=(), dtype=float64)"
63,0.9377714862094779,1.1058291708147916,0.5065508947100172,0.42653603008676,1600.0,0.3509111060926387,2,"tf.Tensor(19.832645302447503, shape=(), dtype=float64)"
64,0.819003484493555,2.481942525433416,0.19402433040662787,0.5234554168042135,1600.0,0.3509111052837895,2,"tf.Tensor(0.6310994881595895, shape=(), dtype=float64)"
65,0.3988806728642175,1.6041354769955776,0.11769128814702541,0.38648446485947047,1600.0,0.3509111028685745,2,"tf.Tensor(0.4027486804264635, shape=(), dtype=float64)"
66,0.9217425204828916,2.3915360120553255,0.18279838218160144,0.4336080738442505,1600.0,0.35091109269785387,2,"tf.Tensor(0.5180891014992622, shape=(), dtype=float64)"
67,0.5591071622106296,2.442949408158066,0.1414358989445667,0.5888014914065627,1600.0,0.3509111053524417,2,"tf.Tensor(0.08415354663176296, shape=(), dtype=float64)"
68,0.8956388749414002,2.1433278851942643,0.26586258168165045,0.5681793168218638,1600.0,0.35091110600416836,2,"tf.Tensor(5.10158637058693, shape=(), dtype=float64)"
69,0.9115714852912716,1.0616744728358478,0.2792761513163336,0.5074717570095357,1600.0,0.35091110602178555,2,"tf.Tensor(10.899966943103106, shape=(), dtype=float64)"
70,0.54204660961595,2.79547270363045,0.09515779868430281,0.4002398257462801,1600.0,0.3509109919279612,2,"tf.Tensor(11.888942787392349, shape=(), dtype=float64)"
71,0.7896131369626929,1.5654442355094114,0.18431555932120253,0.274912481882024,1600.0,0.35091110224222427,2,"tf.Tensor(0.5307284721924874, shape=(), dtype=float64)"
72,1.3473736638310085,2.01022435208892,0.31147547043978846,0.5778951937153155,1600.0,0.3509108998943275,2,"tf.Tensor(5.896817476176507, shape=(), dtype=float64)"
73,0.4584434669886754,2.092169329230025,0.08158962940538346,0.24089397674858717,1600.0,0.3509105222550834,2,"tf.Tensor(13.153423924920421, shape=(), dtype=float64)"
74,0.6451811876464325,1.6827390913885758,0.49900956790300116,0.16797254755641502,1600.0,0.3509111060053999,2,"tf.Tensor(6.414725611548459, shape=(), dtype=float64)"
75,0.6115609239583972,2.1273457500713793,0.583731247916642,0.3541417760738497,1600.0,0.35091110609269505,2,"tf.Tensor(13.67856035460425, shape=(), dtype=float64)"
76,1.19241783376837,2.1814276382371967,0.23152922815575283,0.2451212650105439,1600.0,0.35091091985227696,2,"tf.Tensor(2.026654756433039, shape=(), dtype=float64)"
77,1.2121241084384338,1.5494424244485057,0.12545436935825588,0.23026415412751836,1600.0,0.35087847281166856,2,"tf.Tensor(3.18403368516846, shape=(), dtype=float64)"
78,0.45716795285160833,1.8489689379359748,0.3781630500620017,0.5651493392388457,1600.0,0.3509111060927015,2,"tf.Tensor(15.078299356963292, shape=(), dtype=float64)"
79,1.4013877251352995,2.146571254943918,0.05858866155524663,0.36105924518988175,1600.0,0.34694713582703746,2,"tf.Tensor(30.297262890748186, shape=(), dtype=float64)"
80,0.41328545232461716,1.8483357900906952,0.3017654904782549,0.17675275935222715,1600.0,0.3509111058452624,2,"tf.Tensor(2.320502692849614, shape=(), dtype=float64)"
81,1.3344809465657093,2.5825092301043746,0.5424954826578923,0.1438226840772441,1600.0,0.35091109976118434,3,"tf.Tensor(nan, shape=(), dtype=float64)"
82,0.9483414292888707,2.4419967660541215,0.3365010106744456,0.14108338683921642,1600.0,0.35091109710290785,3,"tf.Tensor(nan, shape=(), dtype=float64)"
83,0.5505988467112168,2.1518849692401174,0.21893228865596692,0.5222104007044635,1600.0,0.3509111060877564,3,"tf.Tensor(3.327338926294849, shape=(), dtype=float64)"
84,1.0804718775826057,1.7036601395409514,0.4781173808430727,0.5604924369312375,1600.0,0.35091110609036685,3,"tf.Tensor(16.59992794569174, shape=(), dtype=float64)"
85,0.6815517074878736,2.6539297040464023,0.5306482470341967,0.4923775753578288,1600.0,0.3509111060927004,3,"tf.Tensor(11.389436295547402, shape=(), dtype=float64)"
86,1.0467601734092524,2.172550007178468,0.2848492295406977,0.5076829524810855,1600.0,0.35091110527791153,3,"tf.Tensor(4.619907959557106, shape=(), dtype=float64)"
87,1.4161913250973168,1.9641455816304991,0.3891003376125348,0.597269303555437,1600.0,0.35091100679133586,3,"tf.Tensor(9.575356388978777, shape=(), dtype=float64)"
88,1.0441053038516337,2.6449480211217966,0.4401535248132443,0.5252453040482306,1600.0,0.35091110608983506,3,"tf.Tensor(8.528034552957072, shape=(), dtype=float64)"
89,1.4888654380703654,2.67989956881213,0.31352264692141674,0.5836210855999806,1600.0,0.35090854547696226,3,"tf.Tensor(3.189984260840602, shape=(), dtype=float64)"
90,1.2029409345503497,2.326775641411946,0.346685625532704,0.3358039270270012,1600.0,0.3509111028060452,3,"tf.Tensor(3.8418211024539675, shape=(), dtype=float64)"
91,0.340173278274511,2.0791035348553817,0.2800637118719334,0.2746888326487299,1600.0,0.3509111060882914,3,"tf.Tensor(3.2386260461663063, shape=(), dtype=float64)"
92,1.3712716322625307,2.5417863207857305,0.3270330371291452,0.10724668372030813,1600.0,0.35091043557734114,3,"tf.Tensor(22.726810755678926, shape=(), dtype=float64)"
93,1.3211163249465556,2.221370691527355,0.40969609722543837,0.22788554640133132,1600.0,0.3509110971515229,3,"tf.Tensor(4.2798151771345765, shape=(), dtype=float64)"
94,0.7724977413978569,2.078153870294602,0.28087597014596544,0.43481396080006507,1600.0,0.3509111060839716,3,"tf.Tensor(5.136423750978376, shape=(), dtype=float64)"
95,0.5670133533415116,2.8648256679842663,0.5722709413912503,0.27430792603047904,1600.0,0.35091110609195886,3,"tf.Tensor(8.681782437601838, shape=(), dtype=float64)"
96,0.905699803009872,2.5126193708175983,0.12566306086326734,0.4246440971186961,1600.0,0.35091062600879397,3,"tf.Tensor(4.299309287797664, shape=(), dtype=float64)"
97,1.0108550186368779,2.381773444368502,0.5851223905828387,0.35991867893144436,1600.0,0.350911106092471,3,"tf.Tensor(10.471999347367607, shape=(), dtype=float64)"
98,1.4789901535876688,2.427813349839189,0.40866631311813195,0.4991406290346666,1600.0,0.3509108671502939,3,"tf.Tensor(6.428055858745857, shape=(), dtype=float64)"
99,1.0314459077748694,2.860674563239408,0.4153477580656261,0.5172371450653973,1600.0,0.35091110608855036,3,"tf.Tensor(6.634792749204705, shape=(), dtype=float64)"
100,1.027953776522187,2.4291554293382673,0.3823492701972989,0.4944064796969173,1600.0,0.35091110608121506,3,"tf.Tensor(7.43271935430364, shape=(), dtype=float64)"
101,0.9082271869880064,2.033227675775136,0.5488785579783324,0.5350345761744945,1600.0,0.3509111060926958,3,"tf.Tensor(17.194332827346706, shape=(), dtype=float64)"
102,1.2493897286705473,1.8570228461507328,0.3894940114564894,0.5670887581253966,1600.0,0.3509111040746723,3,"tf.Tensor(11.012683312965201, shape=(), dtype=float64)"
103,0.9636614427650106,2.2686387582463823,0.4058591281325856,0.2795928921279589,1600.0,0.3509111060747257,3,"tf.Tensor(5.140198216532783, shape=(), dtype=float64)"
104,1.0312899705365381,2.2534552840102915,0.45268875628658367,0.2538631099904576,1600.0,0.3509111060706528,3,"tf.Tensor(5.574916663455917, shape=(), dtype=float64)"
105,0.5480953146843595,2.0483810210337507,0.2600782610547324,0.4911213777151887,1600.0,0.3509111060922605,3,"tf.Tensor(5.999713981303516, shape=(), dtype=float64)"
106,1.0236319573303214,2.4074442245058467,0.38137838393367923,0.13139659044752486,1600.0,0.35091109266949366,3,"tf.Tensor(nan, shape=(), dtype=float64)"
107,0.724249628878896,2.4257149018028685,0.48165927973361067,0.1602602584113926,1600.0,0.35091110550345916,3,"tf.Tensor(8.538657824757667, shape=(), dtype=float64)"
108,0.9278445689202302,2.2961164215851952,0.238117614433148,0.21968355125885067,1600.0,0.35091110257531394,3,"tf.Tensor(3.040898833869763, shape=(), dtype=float64)"
109,0.928384572363217,1.9234119279396402,0.4961410075816483,0.5342143270639563,1600.0,0.35091110609265647,3,"tf.Tensor(16.288105768640275, shape=(), dtype=float64)"
110,1.1934994186567676,2.8885979164002693,0.3373446315697892,0.5167392335981575,1600.0,0.3509111035188476,3,"tf.Tensor(4.115518072850331, shape=(), dtype=float64)"
111,1.0194983214061122,2.0041514490344996,0.27700300848074044,0.14923306691111052,1600.0,0.35091109237812695,3,"tf.Tensor(3.850644136247155, shape=(), dtype=float64)"
112,1.488762834931821,2.3928821727822283,0.054840594499893494,0.5933541002832078,1600.0,0.34441305560910657,3,"tf.Tensor(32.101047447986026, shape=(), dtype=float64)"
113,0.995349980961739,2.150135512139011,0.37573551562446367,0.10107484372937817,1600.0,0.3509110198751701,3,"tf.Tensor(12.518382889985146, shape=(), dtype=float64)"
114,0.6930998551610156,1.9823605677480676,0.49032580528388275,0.14757435605500205,1600.0,0.35091110545033677,3,"tf.Tensor(4.86497666538815, shape=(), dtype=float64)"
115,0.6414121430203565,2.1999141488808562,0.46399731062047733,0.4066087154801461,1600.0,0.3509111060926775,3,"tf.Tensor(11.597590294644402, shape=(), dtype=float64)"
116,1.406423361096721,2.5873973100359784,0.2982437602790302,0.582270289174716,1600.0,0.35091019225827824,3,"tf.Tensor(3.04836855072401, shape=(), dtype=float64)"
117,1.3628337070311336,2.0241894655626718,0.31542814632127836,0.5675633812470033,1600.0,0.3509108682976953,3,"tf.Tensor(5.845676046746906, shape=(), dtype=float64)"
118,0.8973627903805056,2.0845103970664782,0.4336189147442592,0.12239408912257846,1600.0,0.3509110965951977,3,"tf.Tensor(7.094776837334715, shape=(), dtype=float64)"
119,1.2161662079726567,2.262225090219126,0.22619593438080443,0.49828589003289514,1600.0,0.3509107979399753,3,"tf.Tensor(1.207607234898435, shape=(), dtype=float64)"
120,1.1487681609586202,1.9194337273955469,0.269144568876795,0.48235514688022596,1600.0,0.35091109229912726,3,"tf.Tensor(4.231696874857287, shape=(), dtype=float64)"
121,1.2035273144198404,2.5879354463218136,0.5103872141681333,0.5191644978750304,1600.0,0.35091110606761744,4,"tf.Tensor(10.228544697531662, shape=(), dtype=float64)"
122,0.7709767734703425,1.37144190048769,0.297795735773969,0.48431620612937687,1600.0,0.350911106091079,4,"tf.Tensor(11.065001526733163, shape=(), dtype=float64)"
123,0.7015315833392268,2.1906421921239843,0.10348456298624006,0.23358310890911496,1600.0,0.35091062213325325,4,"tf.Tensor(10.1871087210042, shape=(), dtype=float64)"
124,1.4036805487877335,2.7691407378763975,0.2899071434689747,0.5453217884474306,1600.0,0.3509100227539571,4,"tf.Tensor(2.620750352629446, shape=(), dtype=float64)"
125,0.5582297791406448,2.5264545225640136,0.3538089793173872,0.2160267887677361,1600.0,0.3509111060210673,4,"tf.Tensor(5.305041714881307, shape=(), dtype=float64)"
126,1.4041841512041175,2.499085188304131,0.36104671683976614,0.18161231186440077,1600.0,0.3509109155014094,4,"tf.Tensor(8.733552453526727, shape=(), dtype=float64)"
127,1.1699548730207645,2.0665403747090227,0.2810251128002662,0.5288306839849926,1600.0,0.3509110915812977,4,"tf.Tensor(4.554736689598565, shape=(), dtype=float64)"
128,0.7235425320154312,2.496905366923979,0.5224486073517524,0.4463617796905641,1600.0,0.3509111060926958,4,"tf.Tensor(11.479578438537384, shape=(), dtype=float64)"
129,0.3342096011568391,2.634545659541683,0.36072853641136315,0.32180803800917424,1600.0,0.3509111060922609,4,"tf.Tensor(4.797509292494522, shape=(), dtype=float64)"
130,1.1772558329109206,2.2729963257984642,0.23086589562292945,0.407120657841054,1600.0,0.3509109805827484,4,"tf.Tensor(1.1494093056407981, shape=(), dtype=float64)"
131,0.5258010209032904,2.2865480339048583,0.33729741753855663,0.5357823808140629,1600.0,0.3509111060926908,4,"tf.Tensor(9.3334074483318, shape=(), dtype=float64)"
132,1.2678389889723272,2.6109688248198757,0.23138781827712612,0.47172578807587384,1600.0,0.3509104589652975,4,"tf.Tensor(1.479250176764753, shape=(), dtype=float64)"
133,1.4349193559339741,2.4925939768550127,0.3444426401510401,0.4585273419482152,1600.0,0.3509106582872029,4,"tf.Tensor(3.9314299801152908, shape=(), dtype=float64)"
134,0.7105238976575605,2.1861288015756615,0.16925648294617565,0.47812244189889186,1600.0,0.3509111049187849,4,"tf.Tensor(0.21893701416058242, shape=(), dtype=float64)"
135,0.9386733736591797,2.833687163257808,0.5080934604943294,0.17721970699186398,1600.0,0.3509111056046447,4,"tf.Tensor(15.641260170739308, shape=(), dtype=float64)"
136,1.0046534733391077,2.5083330600348814,0.25760446004048765,0.5215932667107834,1600.0,0.3509111050756631,4,"tf.Tensor(2.46047906130847, shape=(), dtype=float64)"
137,0.6606549993463983,1.3465071214765625,0.34586153143838316,0.18103188486689917,1600.0,0.35091110598896263,4,"tf.Tensor(5.8774346325439515, shape=(), dtype=float64)"
138,1.1539335249870906,2.5164532539955102,0.3227626688999749,0.21381127742492703,1600.0,0.35091110137406,4,"tf.Tensor(6.050102244254237, shape=(), dtype=float64)"
139,1.4151082353943691,2.617550866803353,0.3067338957221677,0.2101932720874328,1600.0,0.35091031397191635,4,"tf.Tensor(8.676844003368394, shape=(), dtype=float64)"
140,0.9584633416660795,2.2078227636133425,0.46360845886130164,0.5613988726745721,1600.0,0.3509111060926271,4,"tf.Tensor(13.466001034512171, shape=(), dtype=float64)"
141,0.8550654650448274,2.141751085512606,0.4303314987343031,0.596179460459386,1600.0,0.3509111060926701,4,"tf.Tensor(13.79666579292363, shape=(), dtype=float64)"
142,0.9302926964351079,1.9387005344000052,0.4905638884855516,0.2790465457489655,1600.0,0.35091110609098936,4,"tf.Tensor(9.200732477789435, shape=(), dtype=float64)"
143,0.8903972894053239,1.119224941762456,0.21516624153529496,0.5103085277597106,1600.0,0.350911104905836,4,"tf.Tensor(6.174238431532414, shape=(), dtype=float64)"
144,1.058966658316188,2.2475959297502905,0.47231999500562777,0.5512052756146821,1600.0,0.3509111060907734,4,"tf.Tensor(12.777715025296235, shape=(), dtype=float64)"
145,0.5760334990710051,2.213988478384079,0.2577878994034063,0.5554310270205811,1600.0,0.3509111060917857,4,"tf.Tensor(5.610157628530885, shape=(), dtype=float64)"
146,0.8230624315515754,2.4279720898537827,0.353332368603243,0.4659829650329609,1600.0,0.3509111060921745,4,"tf.Tensor(6.662821771978541, shape=(), dtype=float64)"
147,0.7153231411384195,2.4220143421037603,0.0771638944832413,0.4196035641032144,1600.0,0.3509064510220592,4,"tf.Tensor(14.79230129905384, shape=(), dtype=float64)"
148,0.610355151017095,2.3724372736307777,0.17975398011632318,0.33782924728440267,1600.0,0.3509111057630839,4,"tf.Tensor(0.7316675686266706, shape=(), dtype=float64)"
149,0.5965146620186393,1.09567169568018,0.512543697852795,0.5638506732126204,1600.0,0.35091110609270154,4,"tf.Tensor(23.22974742003919, shape=(), dtype=float64)"
150,1.394311880480306,1.0357635972652344,0.43983702745919095,0.588477356033184,1600.0,0.35091108751592975,4,"tf.Tensor(16.424965731343562, shape=(), dtype=float64)"
151,1.0356110048858116,2.1120463869985913,0.2268383975494444,0.4447917809143921,1600.0,0.3509110971019977,4,"tf.Tensor(1.6103323918435222, shape=(), dtype=float64)"
152,1.1510627688696808,2.571452412262306,0.3625278995680184,0.5963488134589023,1600.0,0.35091110561666944,4,"tf.Tensor(6.661368679531279, shape=(), dtype=float64)"
153,1.2107007169931026,2.174789542827047,0.49566279352882464,0.39078455730635775,1600.0,0.35091110600876546,4,"tf.Tensor(9.97011599981326, shape=(), dtype=float64)"
154,0.6759433553708465,2.2438579616125467,0.34129772550156157,0.11222052698663224,1600.0,0.3509110734345276,4,"tf.Tensor(11.57604160327489, shape=(), dtype=float64)"
155,0.5547307653261707,2.421732561419743,0.2751995607338288,0.46012881135068084,1600.0,0.3509111060920894,4,"tf.Tensor(4.175454394249737, shape=(), dtype=float64)"
156,1.032930336074248,2.7547541528800945,0.27846587672558376,0.1571283166386153,1600.0,0.35091108728428216,4,"tf.Tensor(17.280203200610195, shape=(), dtype=float64)"
157,1.10908946772958,2.249989851550352,0.307502431744805,0.13225583232136232,1600.0,0.35091107455856346,4,"tf.Tensor(9.541447900244732, shape=(), dtype=float64)"
158,1.0974371290584617,2.374322522315567,0.3944912979774941,0.16966794516744532,1600.0,0.3509111041508434,4,"tf.Tensor(7.100922642460638, shape=(), dtype=float64)"
159,1.0727143495038896,2.3512439983077593,0.31244646877149185,0.5914578031171541,1600.0,0.35091110563720895,4,"tf.Tensor(5.885651678817072, shape=(), dtype=float64)"
160,1.3616767554648264,1.9667021546756331,0.1879524058855211,0.5656390280639559,1600.0,0.3508974827639226,4,"tf.Tensor(0.41242330514307507, shape=(), dtype=float64)"
161,1.1003377366455644,2.5124540446460144,0.26842922680419784,0.27059373178952684,1600.0,0.35091109828259515,5,"tf.Tensor(3.4908247221164794, shape=(), dtype=float64)"
162,0.5054096234512269,2.514519102856191,0.23533162991414222,0.19457073894576907,1600.0,0.35091110530685543,5,"tf.Tensor(6.297442990410948, shape=(), dtype=float64)"
163,0.710504703414566,2.30310202624146,0.1077046630867744,0.13898489248535686,1600.0,0.3509095709842676,5,"tf.Tensor(20.758168605305606, shape=(), dtype=float64)"
164,0.3512515659083221,1.4680454833869394,0.09362568419088352,0.5514357768059972,1600.0,0.350911093506124,5,"tf.Tensor(1.485456718038846, shape=(), dtype=float64)"
